producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_usd_model,is_price_imputed_model,imputation_source,precio_median_group,precio_usd_imputed,example_id,synthetic
221,1,Desconocido,UNKNOWN,13,azucar,azucar,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,3L,UNKNOWN,LOCAL,2.92,2.92,2.92,1.0,False,keep,heuristic_default,3.066,False,original_clean,,,1092,True
221,1,Desconocido,UNKNOWN,13,azucar,azucar,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,3L,UNKNOWN,LOCAL,2.92,2.92,2.92,1.0,False,keep,heuristic_default,3.212,False,original_clean,,,1093,True
223,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,,UNKNOWN,LOCAL,3.41,3.41,3.41,1.0,False,keep_imputed,no_category_detected,3.069,False,original_clean,,,1094,True
223,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,,UNKNOWN,LOCAL,3.41,3.41,3.41,1.0,False,keep_imputed,no_category_detected,3.2395,False,original_clean,,,1095,True
223,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,,UNKNOWN,LOCAL,3.41,3.41,3.41,1.0,False,keep_imputed,no_category_detected,3.5805,False,original_clean,,,1096,True
223,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,,UNKNOWN,LOCAL,3.41,3.41,3.41,1.0,False,keep_imputed,no_category_detected,3.751,False,original_clean,,,1097,True
224,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,4Lb,UNKNOWN,LOCAL,2.25,2.25,2.25,1.0,False,keep_imputed,no_category_detected,2.025,False,original_clean,,,1098,True
224,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,4Lb,UNKNOWN,LOCAL,2.25,2.25,2.25,1.0,False,keep_imputed,no_category_detected,2.1375,False,original_clean,,,1099,True
224,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,4Lb,UNKNOWN,LOCAL,2.25,2.25,2.25,1.0,False,keep_imputed,no_category_detected,2.3625,False,original_clean,,,1100,True
224,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,4Lb,UNKNOWN,LOCAL,2.25,2.25,2.25,1.0,False,keep_imputed,no_category_detected,2.475,False,original_clean,,,1101,True
225,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,500G,UNKNOWN,LOCAL,1.75,1.75,1.75,1.0,False,keep_imputed,no_category_detected,1.575,False,original_clean,,,1102,True
225,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,500G,UNKNOWN,LOCAL,1.75,1.75,1.75,1.0,False,keep_imputed,no_category_detected,1.6625,False,original_clean,,,1103,True
225,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,500G,UNKNOWN,LOCAL,1.75,1.75,1.75,1.0,False,keep_imputed,no_category_detected,1.8375,False,original_clean,,,1104,True
225,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,500G,UNKNOWN,LOCAL,1.75,1.75,1.75,1.0,False,keep_imputed,no_category_detected,1.925,False,original_clean,,,1105,True
227,1,Desconocido,UNKNOWN,13,azucar,azucar,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,1Kg,UNKNOWN,LOCAL,1.12,1.12,1.12,1.0,False,keep_imputed,no_category_detected,1.008,False,original_clean,,,1106,True
227,1,Desconocido,UNKNOWN,13,azucar,azucar,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,1Kg,UNKNOWN,LOCAL,1.12,1.12,1.12,1.0,False,keep_imputed,no_category_detected,1.064,False,original_clean,,,1107,True
227,1,Desconocido,UNKNOWN,13,azucar,azucar,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,1Kg,UNKNOWN,LOCAL,1.12,1.12,1.12,1.0,False,keep_imputed,no_category_detected,1.176,False,original_clean,,,1108,True
227,1,Desconocido,UNKNOWN,13,azucar,azucar,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,1Kg,UNKNOWN,LOCAL,1.12,1.12,1.12,1.0,False,keep_imputed,no_category_detected,1.232,False,original_clean,,,1109,True
239,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,170 g,UNKNOWN,LOCAL,6.2,6.2,6.2,1.0,False,keep,heuristic_default,5.58,False,original_clean,,,1110,True
239,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,170 g,UNKNOWN,LOCAL,6.2,6.2,6.2,1.0,False,keep,heuristic_default,5.89,False,original_clean,,,1111,True
239,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,170 g,UNKNOWN,LOCAL,6.2,6.2,6.2,1.0,False,keep,heuristic_default,6.51,False,original_clean,,,1112,True
239,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,170 g,UNKNOWN,LOCAL,6.2,6.2,6.2,1.0,False,keep,heuristic_default,6.82,False,original_clean,,,1113,True
240,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,227 g,UNKNOWN,LOCAL,14.19,14.19,14.19,1.0,False,keep,heuristic_default,12.771,False,original_clean,,,1114,True
240,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,227 g,UNKNOWN,LOCAL,14.19,14.19,14.19,1.0,False,keep,heuristic_default,13.4805,False,original_clean,,,1115,True
240,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,227 g,UNKNOWN,LOCAL,14.19,14.19,14.19,1.0,False,keep,heuristic_default,14.8995,False,original_clean,,,1116,True
240,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,227 g,UNKNOWN,LOCAL,14.19,14.19,14.19,1.0,False,keep,heuristic_default,15.609,False,original_clean,,,1117,True
241,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,250 g,UNKNOWN,LOCAL,1.25,1.25,1.25,1.0,False,keep_imputed,no_category_detected,1.125,False,original_clean,,,1118,True
241,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,250 g,UNKNOWN,LOCAL,1.25,1.25,1.25,1.0,False,keep_imputed,no_category_detected,1.1875,False,original_clean,,,1119,True
241,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,250 g,UNKNOWN,LOCAL,1.25,1.25,1.25,1.0,False,keep_imputed,no_category_detected,1.3125,False,original_clean,,,1120,True
241,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Elige un método de entrega,Unimarc,250 g,UNKNOWN,LOCAL,1.25,1.25,1.25,1.0,False,keep_imputed,no_category_detected,1.375,False,original_clean,,,1121,True
242,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,2 Kg,UNKNOWN,LOCAL,2.39,2.39,2.39,1.0,False,keep,heuristic_default,2.151,False,original_clean,,,1122,True
242,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,2 Kg,UNKNOWN,LOCAL,2.39,2.39,2.39,1.0,False,keep,heuristic_default,2.2705,False,original_clean,,,1123,True
242,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,2 Kg,UNKNOWN,LOCAL,2.39,2.39,2.39,1.0,False,keep,heuristic_default,2.5095,False,original_clean,,,1124,True
242,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,2 Kg,UNKNOWN,LOCAL,2.39,2.39,2.39,1.0,False,keep,heuristic_default,2.629,False,original_clean,,,1125,True
243,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,1.3 Kg,UNKNOWN,LOCAL,1.79,1.79,1.79,1.0,False,keep,heuristic_default,1.611,False,original_clean,,,1126,True
243,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,1.3 Kg,UNKNOWN,LOCAL,1.79,1.79,1.79,1.0,False,keep,heuristic_default,1.7005,False,original_clean,,,1127,True
243,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,1.3 Kg,UNKNOWN,LOCAL,1.79,1.79,1.79,1.0,False,keep,heuristic_default,1.8795,False,original_clean,,,1128,True
243,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,1.3 Kg,UNKNOWN,LOCAL,1.79,1.79,1.79,1.0,False,keep,heuristic_default,1.969,False,original_clean,,,1129,True
244,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,500 g,UNKNOWN,LOCAL,1.29,1.29,1.29,1.0,False,keep_imputed,no_category_detected,1.161,False,original_clean,,,1130,True
244,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,500 g,UNKNOWN,LOCAL,1.29,1.29,1.29,1.0,False,keep_imputed,no_category_detected,1.2255,False,original_clean,,,1131,True
244,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,500 g,UNKNOWN,LOCAL,1.29,1.29,1.29,1.0,False,keep_imputed,no_category_detected,1.3545,False,original_clean,,,1132,True
244,1,Desconocido,UNKNOWN,16,papa,papa,False,Elige un método de entrega,Unimarc,500 g,UNKNOWN,LOCAL,1.29,1.29,1.29,1.0,False,keep_imputed,no_category_detected,1.419,False,original_clean,,,1133,True
245,1,Desconocido,UNKNOWN,15,pan,pan,False,Elige un método de entrega,Unimarc,750 g,UNKNOWN,LOCAL,2.51,2.51,2.51,1.0,False,keep,heuristic_default,2.259,False,original_clean,,,1134,True
245,1,Desconocido,UNKNOWN,15,pan,pan,False,Elige un método de entrega,Unimarc,750 g,UNKNOWN,LOCAL,2.51,2.51,2.51,1.0,False,keep,heuristic_default,2.3845,False,original_clean,,,1135,True
245,1,Desconocido,UNKNOWN,15,pan,pan,False,Elige un método de entrega,Unimarc,750 g,UNKNOWN,LOCAL,2.51,2.51,2.51,1.0,False,keep,heuristic_default,2.6355,False,original_clean,,,1136,True
245,1,Desconocido,UNKNOWN,15,pan,pan,False,Elige un método de entrega,Unimarc,750 g,UNKNOWN,LOCAL,2.51,2.51,2.51,1.0,False,keep,heuristic_default,2.761,False,original_clean,,,1137,True
246,1,Desconocido,UNKNOWN,25,refresco de cola,refresco de cola,False,Elige un método de entrega,Unimarc,1.5 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,1.8,False,original_clean,,,1138,True
246,1,Desconocido,UNKNOWN,25,refresco de cola,refresco de cola,False,Elige un método de entrega,Unimarc,1.5 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,1.9,False,original_clean,,,1139,True
246,1,Desconocido,UNKNOWN,25,refresco de cola,refresco de cola,False,Elige un método de entrega,Unimarc,1.5 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,2.1,False,original_clean,,,1140,True
246,1,Desconocido,UNKNOWN,25,refresco de cola,refresco de cola,False,Elige un método de entrega,Unimarc,1.5 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,2.2,False,original_clean,,,1141,True
247,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,650 g,UNKNOWN,LOCAL,2.53,2.53,2.53,1.0,False,keep_imputed,no_category_detected,2.277,False,original_clean,,,1142,True
247,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,650 g,UNKNOWN,LOCAL,2.53,2.53,2.53,1.0,False,keep_imputed,no_category_detected,2.4035,False,original_clean,,,1143,True
247,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,650 g,UNKNOWN,LOCAL,2.53,2.53,2.53,1.0,False,keep_imputed,no_category_detected,2.6565,False,original_clean,,,1144,True
247,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,650 g,UNKNOWN,LOCAL,2.53,2.53,2.53,1.0,False,keep_imputed,no_category_detected,2.783,False,original_clean,,,1145,True
248,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,300 g,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep_imputed,no_category_detected,1.791,False,original_clean,,,1146,True
248,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,300 g,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep_imputed,no_category_detected,1.8905,False,original_clean,,,1147,True
248,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,300 g,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep_imputed,no_category_detected,2.0895,False,original_clean,,,1148,True
248,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,Elige un método de entrega,Unimarc,300 g,UNKNOWN,LOCAL,1.99,1.99,1.99,1.0,False,keep_imputed,no_category_detected,2.189,False,original_clean,,,1149,True
249,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,1 Kg,UNKNOWN,LOCAL,1.8,1.8,1.8,1.0,False,keep_imputed,no_category_detected,1.62,False,original_clean,,,1150,True
249,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,1 Kg,UNKNOWN,LOCAL,1.8,1.8,1.8,1.0,False,keep_imputed,no_category_detected,1.71,False,original_clean,,,1151,True
249,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,1 Kg,UNKNOWN,LOCAL,1.8,1.8,1.8,1.0,False,keep_imputed,no_category_detected,1.89,False,original_clean,,,1152,True
249,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,1 Kg,UNKNOWN,LOCAL,1.8,1.8,1.8,1.0,False,keep_imputed,no_category_detected,1.98,False,original_clean,,,1153,True
250,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Elige un método de entrega,Unimarc,12 unidad,UNKNOWN,LOCAL,5.19,5.19,5.19,1.0,False,keep_imputed,heuristic_default,4.671,False,original_clean,,,1154,True
250,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Elige un método de entrega,Unimarc,12 unidad,UNKNOWN,LOCAL,5.19,5.19,5.19,1.0,False,keep_imputed,heuristic_default,4.9305,False,original_clean,,,1155,True
250,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Elige un método de entrega,Unimarc,12 unidad,UNKNOWN,LOCAL,5.19,5.19,5.19,1.0,False,keep_imputed,heuristic_default,5.4495,False,original_clean,,,1156,True
250,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Elige un método de entrega,Unimarc,12 unidad,UNKNOWN,LOCAL,5.19,5.19,5.19,1.0,False,keep_imputed,heuristic_default,5.709,False,original_clean,,,1157,True
251,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,2 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,1.8,False,original_clean,,,1158,True
251,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,2 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,1.9,False,original_clean,,,1159,True
251,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,2 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,2.1,False,original_clean,,,1160,True
251,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,2 L,UNKNOWN,LOCAL,2.0,2.0,2.0,1.0,False,keep_imputed,no_category_detected,2.2,False,original_clean,,,1161,True
252,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,20 unidad,UNKNOWN,LOCAL,6.59,6.59,6.59,1.0,False,keep_imputed,no_category_detected,5.931,False,original_clean,,,1162,True
252,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,20 unidad,UNKNOWN,LOCAL,6.59,6.59,6.59,1.0,False,keep_imputed,no_category_detected,6.2605,False,original_clean,,,1163,True
252,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,20 unidad,UNKNOWN,LOCAL,6.59,6.59,6.59,1.0,False,keep_imputed,no_category_detected,6.9195,False,original_clean,,,1164,True
252,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,20 unidad,UNKNOWN,LOCAL,6.59,6.59,6.59,1.0,False,keep_imputed,no_category_detected,7.249,False,original_clean,,,1165,True
254,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,3 Kg,UNKNOWN,LOCAL,11.97,11.97,11.97,1.0,False,keep_imputed,no_category_detected,10.773,False,original_clean,,,1166,True
254,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,3 Kg,UNKNOWN,LOCAL,11.97,11.97,11.97,1.0,False,keep_imputed,no_category_detected,11.3715,False,original_clean,,,1167,True
254,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,3 Kg,UNKNOWN,LOCAL,11.97,11.97,11.97,1.0,False,keep_imputed,no_category_detected,12.5685,False,original_clean,,,1168,True
254,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Elige un método de entrega,Unimarc,3 Kg,UNKNOWN,LOCAL,11.97,11.97,11.97,1.0,False,keep_imputed,no_category_detected,13.167,False,original_clean,,,1169,True
256,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,12Unidades,UNKNOWN,LOCAL,3.85,3.85,3.85,1.0,False,keep,heuristic_default,3.465,False,original_clean,,,1170,True
256,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,12Unidades,UNKNOWN,LOCAL,3.85,3.85,3.85,1.0,False,keep,heuristic_default,3.6575,False,original_clean,,,1171,True
256,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,12Unidades,UNKNOWN,LOCAL,3.85,3.85,3.85,1.0,False,keep,heuristic_default,4.0425,False,original_clean,,,1172,True
256,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,12Unidades,UNKNOWN,LOCAL,3.85,3.85,3.85,1.0,False,keep,heuristic_default,4.235,False,original_clean,,,1173,True
257,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,648g,UNKNOWN,LOCAL,4.1,4.1,4.1,1.0,False,keep,heuristic_default,3.69,False,original_clean,,,1174,True
257,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,648g,UNKNOWN,LOCAL,4.1,4.1,4.1,1.0,False,keep,heuristic_default,3.895,False,original_clean,,,1175,True
257,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,648g,UNKNOWN,LOCAL,4.1,4.1,4.1,1.0,False,keep,heuristic_default,4.305,False,original_clean,,,1176,True
257,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,648g,UNKNOWN,LOCAL,4.1,4.1,4.1,1.0,False,keep,heuristic_default,4.51,False,original_clean,,,1177,True
258,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,732g,UNKNOWN,LOCAL,4.69,4.69,4.69,1.0,False,keep,heuristic_default,4.221,False,original_clean,,,1178,True
258,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,732g,UNKNOWN,LOCAL,4.69,4.69,4.69,1.0,False,keep,heuristic_default,4.4555,False,original_clean,,,1179,True
258,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,732g,UNKNOWN,LOCAL,4.69,4.69,4.69,1.0,False,keep,heuristic_default,4.9245,False,original_clean,,,1180,True
258,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Fiambres y Huevos,Huevos,732g,UNKNOWN,LOCAL,4.69,4.69,4.69,1.0,False,keep,heuristic_default,5.159,False,original_clean,,,1181,True
259,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Fiambres y Huevos,Huevos,648 G,UNKNOWN,LOCAL,5.9,5.9,5.9,1.0,False,keep_imputed,heuristic_default,5.31,False,original_clean,,,1182,True
259,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Fiambres y Huevos,Huevos,648 G,UNKNOWN,LOCAL,5.9,5.9,5.9,1.0,False,keep_imputed,heuristic_default,5.605,False,original_clean,,,1183,True
259,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Fiambres y Huevos,Huevos,648 G,UNKNOWN,LOCAL,5.9,5.9,5.9,1.0,False,keep_imputed,heuristic_default,6.195,False,original_clean,,,1184,True
259,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Fiambres y Huevos,Huevos,648 G,UNKNOWN,LOCAL,5.9,5.9,5.9,1.0,False,keep_imputed,heuristic_default,6.49,False,original_clean,,,1185,True
260,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,500 g,UNKNOWN,LOCAL,1.69,1.69,1.69,1.0,False,keep,heuristic_default,1.521,False,original_clean,,,1186,True
260,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,500 g,UNKNOWN,LOCAL,1.69,1.69,1.69,1.0,False,keep,heuristic_default,1.6055,False,original_clean,,,1187,True
260,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,500 g,UNKNOWN,LOCAL,1.69,1.69,1.69,1.0,False,keep,heuristic_default,1.7745,False,original_clean,,,1188,True
260,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,500 g,UNKNOWN,LOCAL,1.69,1.69,1.69,1.0,False,keep,heuristic_default,1.859,False,original_clean,,,1189,True
261,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,1 Kg,UNKNOWN,LOCAL,2.19,2.19,2.19,1.0,False,keep,heuristic_default,1.971,False,original_clean,,,1190,True
261,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,1 Kg,UNKNOWN,LOCAL,2.19,2.19,2.19,1.0,False,keep,heuristic_default,2.0805,False,original_clean,,,1191,True
261,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,1 Kg,UNKNOWN,LOCAL,2.19,2.19,2.19,1.0,False,keep,heuristic_default,2.2995,False,original_clean,,,1192,True
261,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Frutas y Verduras,Verduras,1 Kg,UNKNOWN,LOCAL,2.19,2.19,2.19,1.0,False,keep,heuristic_default,2.409,False,original_clean,,,1193,True
262,1,Desconocido,UNKNOWN,26,tomates,tomates,False,Frutas y Verduras,Verduras,250 g,UNKNOWN,LOCAL,1.92,1.92,1.92,1.0,False,keep,heuristic_default,1.728,False,original_clean,,,1194,True
262,1,Desconocido,UNKNOWN,26,tomates,tomates,False,Frutas y Verduras,Verduras,250 g,UNKNOWN,LOCAL,1.92,1.92,1.92,1.0,False,keep,heuristic_default,1.824,False,original_clean,,,1195,True
